user_id;name;age;gender;job_category;job_title;preferred_coffee_type;visit_frequency;average_spend;average_rating;cafes_visited;time_preferences;mood_activity;is_international
U0186;Uğur Ayşın;42;male;Administrative;University Administrator;['Affogato'];6;33.2;3.9;7;['morning', 'evening'];meeting;FALSE
U0187;Zühal Aytürk;45;female;Administrative;IT Support;['Affogato'];14;35.08;4.13;9;['afternoon', 'evening'];socializing;FALSE
U0188;Yıldız Ayman;45;female;Medical;Pharmacist;['Cold Brew'];12;43.2;4.3;14;['morning', 'evening'];reading;FALSE
U0189;Barış Barlas;39;male;Medical;Medical Technician;['Mocha', 'Affogato'];6;30.24;3.78;5;['afternoon', 'evening'];socializing;FALSE
U0190;Lin Wang;37;neutral;Medical;Hospital Doctor;['Filter Coffee'];14;27.76;3.67;12;['evening'];studying;TRUE
U0191;Gökhan Ahmetcan;36;male;Administrative;Student Affairs Officer;['Mocha', 'Iced Latte'];12;44.93;4.15;11;['evening'];group study;FALSE
U0192;Furkan Aykurt;30;male;Medical;Medical Resident;['Herbal Tea'];8;37.1;4.01;12;['morning'];relaxing;FALSE
U0193;Carlos Kumar;20;male;Student;Exchange Student;['Filter Coffee'];25;20.11;4.18;4;['evening', 'afternoon'];relaxing;TRUE
U0194;Özgür Aykor;23;male;Professional;Career Counselor;['Mocha', 'Latte', 'Espresso'];5;33.67;0.0;0;['afternoon', 'morning'];group study;FALSE
U0195;Kader Ağsar;38;female;Professional;University Lawyer;['Cold Brew', 'Herbal Tea'];7;42.77;4.2;1;['evening'];studying;FALSE
U0196;Merve Aykan;54;female;Academic;Research Assistant;['Flat White'];13;23.6;4.0;1;['afternoon'];reading;FALSE
U0197;Rabia Aykoç;42;female;Support Staff;Laboratory Technician;['Cappuccino', 'Filter Coffee', 'Turkish Coffee'];8;51.29;4.33;10;['afternoon', 'evening'];studying;FALSE
U0198;Barış Ayşenur;50;male;Professional;University Lawyer;['Latte', 'Cold Brew'];10;48.9;4.18;6;['afternoon'];studying;FALSE
U0199;Ayhan Aytekin;25;neutral;Student;Master's Student;['Frappe'];17;14.34;3.62;5;['afternoon'];studying;FALSE
U0200;Baran Ayözdemir;53;male;Professional;Financial Advisor;['Affogato', 'Latte', 'Frappe'];15;47.02;3.94;11;['morning', 'afternoon'];working;FALSE
U0201;Reyhan Barışkan;53;female;Academic;Assistant Professor;['Iced Latte', 'Turkish Tea'];15;33.29;3.65;4;['morning'];meeting;FALSE
U0202;Mehmet Ayşenur;38;male;Administrative;Student Affairs Officer;['Affogato', 'Latte'];4;26.07;0.0;0;['afternoon', 'evening'];group study;FALSE
U0203;Leyla Aykanlı;37;female;Administrative;University Administrator;['Americano', 'Cappuccino'];10;31.62;4.57;7;['morning', 'evening'];relaxing;FALSE
U0204;Aybars Aydoğan;35;neutral;Support Staff;Research Technician;['Flat White', 'Frappe', 'Americano'];15;50.31;0.0;0;['afternoon', 'morning'];meeting;FALSE
U0205;Tuğçe Ağaç;27;female;Administrative;Department Secretary;['Mocha', 'Iced Latte', 'Filter Coffee'];5;23.81;3.9;1;['afternoon', 'evening'];group study;FALSE
U0206;Rabia Ahraz;44;female;Medical;Clinical Researcher;['Mocha', 'Cappuccino'];7;25.47;4.12;8;['evening', 'morning'];meeting;FALSE
U0207;Can Ayten;32;male;Administrative;Student Affairs Officer;['Frappe'];4;25.77;4.41;9;['morning', 'evening'];reading;FALSE
U0208;Yusuf Bahriye;28;male;Medical;Hospital Doctor;['Filter Coffee', 'Cappuccino', 'Affogato'];14;47.71;3.93;10;['evening'];socializing;FALSE
U0209;Nur Barışkan;39;female;Academic;Visiting Scholar;['Cold Brew', 'Mocha', 'Latte'];6;46.42;3.25;14;['morning', 'evening'];reading;FALSE
U0210;Eda Baran;44;female;Academic;Post-doctoral Researcher;['Frappe'];4;28.97;4.04;12;['morning', 'evening'];studying;FALSE
U0211;Jun Ahmed;27;male;Professional;University Lawyer;['Frappe', 'Turkish Tea'];15;20.59;3.42;4;['evening', 'morning'];studying;TRUE
U0212;Furkan Ayşıl;33;male;Academic;Lecturer;['Americano', 'Latte'];14;33.94;0.0;0;['afternoon'];reading;FALSE
U0213;Nuray Ayvermiş;43;female;Academic;Visiting Scholar;['Espresso', 'Cold Brew'];7;31.24;4.15;4;['afternoon', 'morning'];group study;FALSE
U0214;Anastasia Patel;55;female;Support Staff;Research Technician;['Americano', 'Cappuccino'];11;36.82;4.03;4;['evening'];reading;TRUE
U0215;Liam Schmidt;28;male;Student;Undergraduate Student;['Cappuccino'];18;17.27;3.56;14;['morning', 'evening'];working;TRUE
U0216;Çınar Ahsen;34;neutral;Administrative;Campus Security;['Turkish Coffee'];6;39.8;4.28;5;['evening', 'afternoon'];group study;FALSE
U0217;Mohammad Lee;37;male;Medical;Medical Technician;['Macchiato', 'Turkish Tea'];8;32.8;3.69;14;['morning', 'evening'];working;TRUE
U0218;Dmitri Dubois;44;male;Medical;Nurse;['Iced Latte', 'Turkish Tea'];6;23.99;4.48;11;['evening'];socializing;TRUE
U0219;Melike Bahattin;48;female;Medical;Pharmacist;['Turkish Coffee'];13;48.62;4.1;2;['evening', 'morning'];relaxing;FALSE
U0220;Oliver Romano;21;male;Student;Medical Student;['Flat White', 'Americano'];13;22.58;3.38;4;['afternoon'];working;TRUE
U0221;Chidi Al-Sayed;49;male;Support Staff;Campus Maintenance;['Flat White', 'Affogato'];5;33.17;4.31;8;['evening', 'morning'];studying;TRUE
U0222;Emma Tanaka;40;female;Medical;Medical Resident;['Filter Coffee'];10;28.79;3.75;10;['morning'];studying;TRUE
U0223;Selda Aytoğan;55;female;Medical;Clinical Researcher;['Macchiato', 'Espresso'];6;41.44;4.2;7;['afternoon', 'evening'];working;FALSE
U0224;Fatma Ahmetoğlu;34;female;Administrative;University Administrator;['Cold Brew', 'Turkish Tea'];7;31.33;4.2;13;['evening', 'morning'];studying;FALSE
U0225;Eylül Ayverdi;53;neutral;Medical;Hospital Doctor;['Americano'];13;58.47;4.44;9;['afternoon'];reading;FALSE
U0226;Benjamin Russo;43;male;Medical;Nurse;['Macchiato', 'Turkish Tea', 'Affogato'];13;47.5;4.36;11;['evening', 'morning'];studying;TRUE
U0227;Vedat Ahraz;41;male;Medical;Medical Resident;['Mocha', 'Espresso'];12;48.39;4.66;5;['evening'];meeting;FALSE
U0228;Ayşe Aydıncan;32;female;Medical;Medical Technician;['Herbal Tea', 'Flat White', 'Cold Brew'];11;27.73;4.65;2;['afternoon', 'evening'];meeting;FALSE
U0229;Çağrı Aydoğan;40;neutral;Professional;University Lawyer;['Americano', 'Espresso', 'Flat White'];9;40.84;3.6;1;['afternoon', 'evening'];relaxing;FALSE
U0230;Arın Bahadır;42;neutral;Professional;Mental Health Counselor;['Cappuccino', 'Latte', 'Espresso'];14;50.92;4.53;7;['evening'];studying;FALSE
U0231;Selin Aylan;41;female;Academic;Lecturer;['Herbal Tea', 'Filter Coffee', 'Flat White'];5;34.62;4.19;7;['morning', 'afternoon'];socializing;FALSE
U0232;Meera Karlsson;27;female;Professional;Financial Advisor;['Espresso', 'Filter Coffee', 'Cappuccino'];6;56.86;3.65;14;['morning', 'evening'];socializing;TRUE
U0233;Fatıma Ayşen;55;female;Academic;Research Assistant;['Frappe', 'Cold Brew'];11;26.19;4.42;14;['morning', 'afternoon'];working;FALSE
U0234;Jamal Thomas;45;male;Support Staff;Cafeteria Staff;['Mocha', 'Latte'];10;32.4;4.15;2;['morning', 'evening'];reading;TRUE
U0235;Sakura Sokolov;23;female;Professional;Financial Advisor;['Flat White', 'Filter Coffee'];4;50.43;4.33;12;['afternoon', 'morning'];relaxing;TRUE
U0236;Mei Papadopoulos;55;female;Administrative;Department Secretary;['Turkish Coffee', 'Mocha'];8;54.1;3.8;1;['morning', 'afternoon'];meeting;TRUE
U0237;Anastasia Nilsson;43;female;Administrative;Library Staff;['Affogato', 'Cappuccino'];12;26.58;4.4;3;['morning'];studying;TRUE
U0238;Emre Aydıncan;36;male;Medical;Medical Resident;['Affogato'];13;25.83;3.82;4;['morning', 'evening'];reading;FALSE
U0239;Alper Yılmaz;30;male;Academic;Research Assistant;['Filter Coffee', 'Flat White', 'Mocha'];15;50.77;4.33;3;['afternoon', 'morning'];relaxing;FALSE
U0240;James Ali;45;male;Medical;Medical Technician;['Macchiato'];7;56.86;3.71;8;['evening'];meeting;TRUE
U0241;Kübra Ayhatun;24;female;Student;Medical Student;['Herbal Tea', 'Americano'];17;14.62;4.02;9;['morning'];studying;FALSE
U0242;Sakura Jones;35;female;Medical;Hospital Doctor;['Latte'];11;20.22;3.73;3;['morning', 'afternoon'];group study;TRUE
U0243;İrem Aynaoğlu;26;female;Professional;Mental Health Counselor;['Macchiato', 'Iced Latte'];5;51.87;4.34;12;['morning'];reading;FALSE
U0244;Eylül Ahraz;40;neutral;Administrative;Student Affairs Officer;['Frappe', 'Iced Latte', 'Espresso'];8;58.91;3.77;10;['morning'];reading;FALSE
U0245;Ali Ayşenur;39;male;Academic;Lecturer;['Herbal Tea'];8;40.96;4.0;13;['morning'];studying;FALSE
U0246;Batur Ağca;42;male;Support Staff;Cafeteria Staff;['Espresso', 'Americano', 'Cold Brew'];4;46.67;4.32;6;['evening', 'morning'];relaxing;FALSE
U0247;Gamze Aytin;32;female;Professional;Mental Health Counselor;['Flat White', 'Espresso'];13;54.13;3.39;11;['afternoon', 'evening'];relaxing;FALSE
U0248;Aslan Ayşegül;25;male;Student;Master's Student;['Turkish Coffee'];18;17.53;4.05;2;['morning'];meeting;FALSE
U0249;Muhammed Afer;41;male;Professional;Career Counselor;['Cold Brew', 'Latte', 'Herbal Tea'];11;46.3;3.79;7;['morning', 'afternoon'];relaxing;FALSE
U0250;İrem Ağar;43;female;Administrative;Department Secretary;['Herbal Tea'];12;36.23;4.58;14;['evening', 'morning'];group study;FALSE
U0251;James Wagner;31;male;Support Staff;Research Technician;['Americano', 'Flat White', 'Macchiato'];5;35.64;3.93;10;['evening', 'afternoon'];socializing;TRUE
U0252;Priya Georgiou;50;female;Support Staff;Cafeteria Staff;['Turkish Tea'];8;39.66;3.77;6;['evening', 'afternoon'];group study;TRUE
U0253;Benjamin Romano;46;male;Support Staff;Research Technician;['Flat White', 'Turkish Tea'];4;49.24;3.68;13;['evening', 'morning'];group study;TRUE
U0254;Sinan Aytaş;24;male;Medical;Nurse;['Turkish Tea', 'Espresso'];15;23.31;3.9;1;['evening', 'morning'];group study;FALSE
U0255;Sophia Nowak;47;female;Administrative;Campus Security;['Cold Brew', 'Flat White', 'Mocha'];7;29.84;3.97;12;['evening', 'afternoon'];relaxing;TRUE
U0256;Ahmed Choi;38;male;Professional;Mental Health Counselor;['Americano', 'Latte'];11;41.64;3.99;8;['afternoon'];group study;TRUE
U0257;Nida Aynur;40;female;Professional;Mental Health Counselor;['Turkish Coffee', 'Cappuccino', 'Macchiato'];15;44.4;3.96;13;['evening'];group study;FALSE
U0258;Ümit Barni;45;male;Professional;Career Counselor;['Flat White', 'Herbal Tea', 'Turkish Coffee'];15;54.01;3.85;4;['morning', 'evening'];relaxing;FALSE
U0259;Carlos Garcia;47;male;Professional;University Lawyer;['Filter Coffee', 'Cold Brew', 'Americano'];8;32.23;3.77;10;['afternoon'];relaxing;TRUE
U0260;Melih Afşin;48;male;Administrative;Campus Security;['Turkish Tea'];12;35.41;3.53;3;['evening'];reading;FALSE
U0261;Hassan Constantinides;52;male;Support Staff;Campus Maintenance;['Mocha'];4;35.21;3.73;7;['evening'];meeting;TRUE
U0262;Nazlı Ayman;31;female;Medical;Nurse;['Frappe', 'Cold Brew', 'Filter Coffee'];7;41.98;3.93;3;['afternoon'];meeting;FALSE
U0263;Liam Johansson;53;male;Academic;Post-doctoral Researcher;['Turkish Tea'];13;32.25;0.0;0;['afternoon', 'morning'];working;TRUE
U0264;Yuna Karlsson;36;female;Medical;Medical Resident;['Flat White', 'Iced Latte'];12;25.67;4.35;4;['afternoon'];studying;TRUE
U0265;Elif Azar;39;female;Support Staff;Cafeteria Staff;['Americano', 'Turkish Coffee'];11;54.5;0.0;0;['evening'];studying;FALSE
U0266;Yuna Evans;26;female;Medical;Medical Resident;['Frappe', 'Espresso'];13;51.86;3.55;13;['evening', 'afternoon'];meeting;TRUE
U0267;Mustafa Aykol;41;male;Academic;Visiting Scholar;['Flat White', 'Americano', 'Mocha'];11;51.64;4.56;8;['morning'];relaxing;FALSE
U0268;Rabia Aymutlu;63;female;Academic;Associate Professor;['Cold Brew'];10;24.9;3.5;1;['afternoon'];group study;FALSE
U0269;Zeki Ahsin;34;male;Support Staff;Cafeteria Staff;['Cappuccino', 'Americano'];12;39.14;3.53;3;['evening', 'morning'];group study;FALSE
U0270;Melisa Bahri;40;female;Academic;Professor;['Turkish Coffee'];12;58.62;4.06;5;['afternoon', 'morning'];working;FALSE
U0271;Mercan Azade;38;female;Professional;Mental Health Counselor;['Cold Brew', 'Iced Latte'];12;41.84;4.3;8;['morning'];relaxing;FALSE
U0272;Malik Wang;41;male;Professional;University Lawyer;['Mocha', 'Espresso'];5;51.27;3.6;3;['evening', 'afternoon'];studying;TRUE
U0273;Gabriela Nowak;35;female;Academic;Assistant Professor;['Flat White'];12;26.51;3.95;8;['morning'];socializing;TRUE
U0274;Merve Bala;25;female;Support Staff;Bookstore Staff;['Americano', 'Mocha', 'Macchiato'];6;52.99;4.19;10;['evening', 'afternoon'];reading;FALSE
U0275;Lucas Mueller;52;male;Administrative;IT Support;['Flat White', 'Macchiato'];4;20.39;4.23;3;['evening', 'morning'];reading;TRUE
U0276;Ümit Ayveroğlu;37;male;Medical;Clinical Researcher;['Latte', 'Espresso', 'Affogato'];12;25.64;3.55;2;['morning'];working;FALSE
U0277;Zehra Ağan;24;female;Administrative;University Administrator;['Mocha', 'Filter Coffee'];8;33.3;4.5;9;['afternoon'];studying;FALSE
U0278;Akın Ahat;53;neutral;Administrative;Library Staff;['Flat White', 'Espresso'];8;25.7;0.0;0;['evening'];reading;FALSE
U0279;Ülker Ayşegül;24;female;Student;Exchange Student;['Filter Coffee'];25;10.49;3.82;12;['evening'];working;FALSE
U0280;Rabia Ahraz;24;female;Professional;Career Counselor;['Americano', 'Filter Coffee'];13;50.44;3.78;13;['morning', 'afternoon'];reading;FALSE
U0281;Sakura Zhang;49;female;Medical;Medical Resident;['Affogato', 'Frappe'];14;37.72;3.68;8;['evening', 'morning'];meeting;TRUE
U0282;Serkan Ağan;51;male;Academic;Assistant Professor;['Latte', 'Flat White', 'Mocha'];9;59.05;4.07;11;['evening'];working;FALSE
U0283;Hasan Aykın;25;male;Professional;Financial Advisor;['Mocha', 'Turkish Tea', 'Affogato'];6;36.28;3.91;7;['morning'];meeting;FALSE
U0284;Güneş Aytekin;33;female;Medical;Hospital Doctor;['Frappe', 'Espresso', 'Iced Latte'];10;55.16;3.94;10;['evening', 'morning'];group study;FALSE
U0285;Katarina Ahmed;38;female;Medical;Pharmacist;['Filter Coffee', 'Macchiato', 'Affogato'];4;55.17;4.24;5;['evening', 'afternoon'];reading;TRUE
U0286;Reyhan Ayla;28;female;Student;Medical Student;['Iced Latte'];20;22.03;3.75;6;['morning'];studying;FALSE
U0287;Zehra Barokçu;24;female;Professional;Financial Advisor;['Latte'];9;32.17;4.55;2;['morning', 'evening'];relaxing;FALSE
U0288;Zeynur Yılmaz;44;female;Administrative;Library Staff;['Mocha', 'Espresso'];9;25.92;4.26;13;['morning', 'evening'];studying;FALSE
U0289;Ayşe Aynaoğlu;37;female;Professional;Career Counselor;['Iced Latte'];11;59.35;3.95;8;['afternoon'];reading;FALSE
U0290;Leyla Aytoğan;38;female;Medical;Hospital Doctor;['Macchiato', 'Iced Latte'];10;34.33;3.5;11;['morning', 'evening'];working;FALSE
U0291;Koray Afra;35;male;Professional;University Lawyer;['Flat White', 'Latte', 'Frappe'];10;24.18;0.0;0;['afternoon'];studying;FALSE
U0292;Muhammed Aytaç;41;male;Professional;Financial Advisor;['Herbal Tea', 'Latte', 'Turkish Coffee'];6;45.65;3.25;2;['morning', 'evening'];relaxing;FALSE
U0293;Gamze Ayten;38;female;Administrative;University Administrator;['Affogato', 'Mocha', 'Americano'];10;37.19;4.33;3;['evening'];reading;FALSE
U0294;Kerem Aytekin;36;male;Medical;Medical Resident;['Filter Coffee'];7;36.5;4.04;14;['evening'];relaxing;FALSE
U0295;Zeynur Aydoğmuş;25;female;Medical;Hospital Doctor;['Turkish Coffee', 'Filter Coffee'];13;24.76;0.0;0;['evening', 'afternoon'];meeting;FALSE
U0296;Elena Johansson;18;female;Student;Master's Student;['Espresso', 'Latte'];17;13.66;3.86;11;['afternoon', 'evening'];relaxing;TRUE
U0297;Şebnem Balkır;52;female;Medical;Nurse;['Flat White'];12;46.66;4.38;14;['evening', 'morning'];reading;FALSE
U0298;Sophia Takahashi;50;female;Professional;Financial Advisor;['Latte', 'Frappe', 'Mocha'];7;49.87;4.22;4;['morning'];socializing;TRUE
U0299;Giorgio Kuznetsov;53;male;Professional;University Lawyer;['Macchiato', 'Americano', 'Cold Brew'];9;35.52;4.22;12;['afternoon'];working;TRUE
U0300;Xiao Thomas;20;female;Student;PhD Student;['Flat White', 'Macchiato'];14;23.17;4.7;1;['morning', 'evening'];meeting;TRUE
U0301;Özge Ayşün;45;female;Support Staff;Campus Maintenance;['Filter Coffee', 'Cold Brew', 'Cappuccino'];15;36.65;3.88;8;['evening', 'morning'];group study;FALSE
U0302;İbrahim Balcan;29;male;Student;Arts Student;['Cappuccino', 'Mocha'];19;18.37;3.86;12;['evening'];reading;FALSE
U0303;Furkan Aykın;54;male;Administrative;Campus Security;['Macchiato'];13;57.49;4.7;1;['morning'];studying;FALSE
U0304;Gamze Aydın;23;female;Medical;Medical Technician;['Latte'];9;58.84;4.05;6;['morning'];relaxing;FALSE
U0305;Zeynep Özdemir;51;female;Academic;Post-doctoral Researcher;['Americano', 'Macchiato'];5;24.11;4.25;4;['afternoon'];studying;FALSE
U0306;Kader Ayşan;44;female;Professional;Campus Architect;['Iced Latte'];13;43.73;3.7;3;['morning', 'evening'];reading;FALSE
U0307;Arjun Rodriguez;43;male;Professional;Financial Advisor;['Americano'];13;20.13;0.0;0;['evening', 'afternoon'];socializing;TRUE
U0308;Aşkın Ayter;30;neutral;Professional;Mental Health Counselor;['Turkish Tea', 'Filter Coffee', 'Macchiato'];8;33.08;3.59;8;['morning', 'afternoon'];group study;FALSE
U0309;Aşkın Aynaoğlu;29;neutral;Student;Master's Student;['Frappe', 'Latte', 'Iced Latte'];18;24.29;3.5;10;['afternoon', 'morning'];socializing;FALSE
U0310;Şebnem Ayşenur;36;female;Medical;Pharmacist;['Iced Latte'];6;32.59;3.76;12;['evening'];studying;FALSE
U0311;Çınar Özdemir;40;neutral;Professional;University Lawyer;['Americano', 'Herbal Tea', 'Mocha'];4;24.89;3.93;9;['morning', 'afternoon'];meeting;FALSE
U0312;Hiroshi Suzuki;31;male;Administrative;IT Support;['Macchiato'];11;56.83;4.18;4;['morning'];reading;TRUE
U0313;Emel Aynur;49;female;Academic;Post-doctoral Researcher;['Espresso', 'Frappe', 'Cappuccino'];15;46.15;3.25;2;['evening', 'afternoon'];reading;FALSE
U0314;Damla Aydıntaş;37;female;Support Staff;Research Technician;['Latte', 'Frappe'];5;58.87;4.01;10;['morning', 'evening'];studying;FALSE
U0315;Yelda Afer;30;female;Administrative;Department Secretary;['Cold Brew', 'Espresso'];9;38.72;3.67;3;['morning', 'afternoon'];working;FALSE
U0316;Alper Ayşinur;41;male;Academic;Research Assistant;['Affogato', 'Latte'];6;38.38;3.81;7;['evening', 'morning'];relaxing;FALSE
U0317;Baran Azap;28;male;Medical;Medical Resident;['Flat White', 'Herbal Tea'];4;33.08;4.5;1;['morning'];relaxing;FALSE
U0318;Süreyya Baha;48;female;Academic;Research Assistant;['Flat White', 'Mocha'];5;43.48;4.45;2;['evening', 'morning'];studying;FALSE
U0319;Zehra Aydoğdu;38;female;Academic;Post-doctoral Researcher;['Americano', 'Cold Brew'];7;28.13;4.1;1;['evening'];studying;FALSE
U0320;İsmail Ayşirin;23;male;Support Staff;Campus Maintenance;['Turkish Tea'];10;23.55;4.06;7;['morning'];socializing;FALSE
U0321;Yıldız Aytürk;41;female;Academic;Assistant Professor;['Iced Latte', 'Cappuccino'];13;40.2;4.0;7;['morning', 'evening'];group study;FALSE
U0322;Yıldız Ahat;35;female;Professional;University Lawyer;['Mocha', 'Frappe'];12;39.3;3.5;5;['morning', 'afternoon'];socializing;FALSE
U0323;Muhammed Aykon;33;male;Support Staff;Research Technician;['Turkish Coffee', 'Affogato', 'Cold Brew'];4;47.99;3.79;9;['evening', 'morning'];studying;FALSE
U0324;Sude Aydıntaş;25;female;Medical;Medical Technician;['Cold Brew', 'Mocha'];12;35.69;4.7;1;['morning'];meeting;FALSE
U0325;Büşra Aytila;42;female;Administrative;IT Support;['Mocha', 'Turkish Coffee', 'Iced Latte'];11;22.1;4.23;14;['morning', 'evening'];relaxing;FALSE
U0326;Mustafa Adem;54;male;Professional;Mental Health Counselor;['Affogato', 'Americano'];10;35.65;0.0;0;['afternoon'];group study;FALSE
U0327;Fatma Kaya;24;female;Medical;Pharmacist;['Frappe', 'Mocha'];11;55.29;3.6;4;['evening'];socializing;FALSE
U0328;Ayşen Adem;50;neutral;Support Staff;Bookstore Staff;['Affogato'];11;46.56;3.3;1;['morning'];meeting;FALSE
U0329;Arjun Ivanov;23;male;Student;Exchange Student;['Herbal Tea', 'Espresso', 'Cappuccino'];13;18.71;3.86;10;['afternoon', 'morning'];group study;TRUE
U0330;Lucas Ivanov;40;male;Professional;Financial Advisor;['Espresso', 'Macchiato'];10;49.01;4.55;2;['afternoon'];socializing;TRUE
U0331;Tolga Ağırtaş;39;male;Professional;Financial Advisor;['Latte', 'Affogato', 'Herbal Tea'];9;28.67;4.21;8;['afternoon', 'evening'];meeting;FALSE
U0332;Hui Zhang;47;female;Medical;Nurse;['Latte', 'Mocha', 'Filter Coffee'];11;58.84;4.4;3;['evening'];reading;TRUE
