review_id;user_id;user_name;cafe_name;cafe_id;rating;date;date
R00193;U0376;Yuki Ivanov;Masha Lounge Nargile Molası;ChIJ-7ClKjB9uRQReSzgpZSpflQ;3;2024-04-19;2024-04-19
R00194;U1647;Yelda Aytin;Liva Market;ChIJeY1VRS99uRQRwxvLveX7LN8;2;2024-09-14;2024-09-14
R00195;U1910;Ali Barlıkçı;Chai Tea & Food;ChIJ48lhdiV9uRQRDwdTsfg6YSM;4;2024-10-14;2024-10-14
R00196;U0835;Doğan Azap;Hola Coffee Company;ChIJJTkWROp9uRQRvkiiZGPt1eY;4;2024-06-17;2024-06-17
R00197;U0508;Can Aykor;Cafe Bahane;ChIJpVcGLCF9uRQRI7hEtBj91Lg;4;2024-12-25;2024-12-25
R00198;U1115;Sofia Zhang;Vanilla Coffee;ChIJIdgcPm59uRQRIblukRkI-Cc;4;2024-11-06;2024-11-06
R00199;U0925;Raj Mohammed;Staff Pub;ChIJ4YRVkvp9uRQREGGpztb4Io0;4;2024-02-06;2024-02-06
R00200;U0645;Juan Tanaka;Berlin Coffee Shop Bornova;ChIJS8HEOPJ9uRQR7_1Su6u-WuM;4;2024-04-27;2024-04-27
R00201;U1082;Ebru Bala;Suelo Coffee Company;ChIJd3aBnOh9uRQRuqJ5iQZ7Sl0;4;2025-03-31;2025-03-31
R00202;U0560;Nur Ayveroğlu;Konsept Coffee Snack;ChIJP-M1DgB9uRQR1CNl-2igFV4;4;2025-03-15;2025-03-15
R00203;U1716;İsmail Ayşe;More Coffee & Tea;ChIJ8wADeCV9uRQRYypUUdOX3BI;4;2024-12-13;2024-12-13
R00204;U1119;Hakan Ağtaş;Study Cafe;ChIJVzjPEdt9uRQR7geR2MHzrb4;4;2024-04-13;2024-04-13
R00205;U1248;Nur Ayveren;Billionaire Roses;ChIJwTXZ3kl9uRQRZOK8DJYBHH4;4;2024-11-02;2024-11-02
R00206;U1531;William Nilsson;Cafe Karayel;ChIJh1pMQi99uRQRzx7HFfc6j-U;4;2025-03-20;2025-03-20
R00207;U0892;Eren Ayşirin;Küçük Dükkan Coffee&Roastery;ChIJ91zutzl9uRQRP0CoHkmLvWo;5;2024-08-06;2024-08-06
R00208;U1185;Hande Adil;Luci Caffé Pasticceria;ChIJpfmYGiZ9uRQRt9pVSvt-xa4;1;2024-12-22;2024-12-22
R00209;U1074;Andreas Lopez;Soulmate Coffee;ChIJ3QG4zyV9uRQR-94QMaGHowQ;3;2024-09-01;2024-09-01
R00210;U1442;Şebnem Ayman;Rebel Cafe;ChIJeWG_jiV9uRQRTTHE8gEmbI8;4;2024-06-17;2024-06-17
R00211;U1876;Melih Aydoğmuş;Hoppa Lounge;ChIJ07glIlh9uRQRXoYxKeT0ef8;4;2024-07-03;2024-07-03
R00212;U0721;Şefika Ayşe;Soulmate Coffee;ChIJ3QG4zyV9uRQR-94QMaGHowQ;4;2024-02-05;2024-02-05
R00213;U0948;Berkay Aykul;Hoppa Lounge;ChIJ07glIlh9uRQRXoYxKeT0ef8;4;2024-03-10;2024-03-10
R00214;U0835;Doğan Azap;Poka Coffee Roasters Bornova;ChIJ7b_eweh9uRQRCIGJsYRBi5c;3;2025-03-02;2025-03-02
R00215;U1024;Uğur Ayşirin;Berry Coffee Company Bornova;ChIJIUlNZyp9uRQR9mKpvr5g428;4;2025-02-23;2025-02-23
R00216;U0455;Min-ho Andreou;Coffee Derya Cavalry Cd.;ChIJdUOAjiV9uRQRfzDP5St3-bI;3;2024-12-31;2024-12-31
R00217;U0071;Fatıma Aymelek;Bonó Coffee Bakery;ChIJLcHnR159uRQRmFC1zzCm1fA;4;2024-03-11;2024-03-11
R00218;U0275;Lucas Mueller;Coffee Derya Cavalry Cd.;ChIJdUOAjiV9uRQRfzDP5St3-bI;4;2025-01-23;2025-01-23
R00219;U1837;Neslihan Aynacı;Küçük Prens Cafeteria;ChIJ1eKKLvd9uRQRseryqhQiJzU;4;2024-09-12;2024-09-12
R00220;U1178;Hakan Ayla;Kalyan Nargile Evi;ChIJSzqj6iV9uRQR0cNqpZRtwO8;3;2024-10-26;2024-10-26
R00221;U1437;Gökhan Barıştaş;Tatimren Bornova;ChIJ2cfaOy99uRQRnUFXTvDPepM;4;2025-03-11;2025-03-11
R00222;U1477;Turgay Aykol;Secoffee Villa Küçükpark;ChIJE587bw99uRQR5qpcrzsoLhA;4;2024-04-12;2024-04-12
R00223;U1528;Batur Baloğlu;Bakur Cafe;ChIJx_ZQXgB9uRQRIlE9xd7yHoE;4;2024-07-18;2024-07-18
R00224;U0970;Tülin Barışcan;Rho Coffee;ChIJW2ekQiV9uRQRhiNB-tJl_uI;4;2024-11-01;2024-11-01
R00225;U0122;Zeki Aydıncan;Secoffee Villa Küçükpark;ChIJE587bw99uRQR5qpcrzsoLhA;4;2024-05-11;2024-05-11
R00226;U1481;Mia Zhang;777 Coffee House;ChIJGaoqO3R9uRQR7RFRqkpWuLA;4;2024-07-08;2024-07-08
R00227;U0608;James Rossi;Dostlar Kahvesi maviyol cafe;ChIJLTBjCjF9uRQRvPcgnGOG_-M;5;2024-07-07;2024-07-07
R00228;U1435;Yeliz Barlas;Küçükpark;ChIJy-dwaC99uRQRqOYX7HW0Ap0;4;2024-12-27;2024-12-27
R00229;U0067;Uğur Ayışığı;Twin Coffee;ChIJE6yFBNt9uRQR8L0g8r9gPrM;4;2024-08-14;2024-08-14
R00230;U1908;Çağla Aytoğan;Coffee Derya Cavalry Cd.;ChIJdUOAjiV9uRQRfzDP5St3-bI;3;2025-01-03;2025-01-03
R00231;U1312;Meryem Bakir;Cozy Co.;ChIJZfG31ZF9uRQRgTACLCzNlNw;3;2024-08-23;2024-08-23
R00232;U0942;Gözde Afacan;Cafe 13m2;ChIJ95iZDi99uRQRhL6P0RAWGx0;3;2025-01-27;2025-01-27
R00233;U1441;Krishna Anderson;Müzikhane;ChIJIy2jCyV9uRQRyDPtkbPh3uE;4;2024-08-26;2024-08-26
R00234;U1037;Nihan Aynur;El Manu Mental;ChIJweXBSaJ9uRQRSGzxL96w-SA;4;2024-01-01;2024-01-01
R00235;U1727;Didem Balkır;Grissini Cafe / Patisserie;ChIJ_6EaOCR9uRQR92n3LENvHWs;4;2024-01-02;2024-01-02
R00236;U1013;Gözde Aytunç;Cafe Friendzone 3rd Wave Coffee & Roastery;ChIJzQIahEp9uRQRG80hOSKwnp4;5;2025-01-28;2025-01-28
R00237;U1451;Ayşen Barni;Vitamin Cafe;ChIJGb1GkCZ9uRQRjQAwx5lenU8;3;2025-02-25;2025-02-25
R00238;U1770;Aslan Bahriye;Down Kafe;ChIJLfod9SZ9uRQRPWsngI8gAe8;4;2024-10-16;2024-10-16
R00239;U0439;Anastasia Anderson;Cairo Coffee Roastery Bornova;ChIJk-ErS2p9uRQRR1Amn2dBMXk;4;2025-01-31;2025-01-31
R00240;U1194;Duru Barışkın;Berry Coffee Company Bornova;ChIJIUlNZyp9uRQR9mKpvr5g428;3;2024-07-07;2024-07-07
R00241;U1090;Duru Yılmaz;Çukur cafe;ChIJy5ueput9uRQRrbM9BTw1pGg;4;2024-10-18;2024-10-18
R00242;U1370;Selda Balcı;PASLI café;ChIJc6g2oZN9uRQRyTay3EL86zU;4;2024-09-02;2024-09-02
R00243;U0549;Sıla Aykutlu;Luci Caffé Pasticceria;ChIJpfmYGiZ9uRQRt9pVSvt-xa4;4;2024-03-01;2024-03-01
R00244;U1643;Yasemin Aydınoğlu;1x ortaköy kumpircisi;ChIJOb3yk5N9uRQRSuuqS9gtd2I;3;2024-06-29;2024-06-29
R00245;U0154;Ahmed Garcia;Tuck Coffee x Etc Küçükpark;ChIJJ_-qh919uRQRFTFSAUbTiUs;2;2024-11-16;2024-11-16
R00246;U1082;Ebru Bala;Komşu Kahve;ChIJ_cFJ5759uRQR7urchslhve4;4;2024-05-12;2024-05-12
R00247;U0766;Duygu Aykoç;Starbucks;ChIJVfjakiV9uRQRWMG4XRuFloc;3;2024-01-30;2024-01-30
R00248;U0764;Büşra Ağırtaş;Staff Pub;ChIJ4YRVkvp9uRQREGGpztb4Io0;1;2024-11-29;2024-11-29
R00249;U0528;Diego Patel;Baccy;ChIJ26AikiV9uRQRu5i6vV4SyEQ;3;2025-01-28;2025-01-28
R00250;U1086;Viktor Constantinides;Cafe Marsyas;ChIJeQxiT_J9uRQRKiyAx1s-4_s;4;2025-03-13;2025-03-13
R00251;U1162;Zeynur Ahmetcan;Kün Coffee;ChIJTWn7cAB9uRQR2BfjsR6F63I;4;2025-03-24;2025-03-24
R00252;U1038;Barış Ayvermiş;Kontrbus Coffee Co. Bornova;ChIJW2H44Bx9uRQRtCnFuvESEQk;4;2024-07-24;2024-07-24
R00253;U0069;Leyla Aytürk;Poka Coffee Roasters Bornova;ChIJ7b_eweh9uRQRCIGJsYRBi5c;4;2025-01-19;2025-01-19
R00254;U0425;Barış Balcı;Dostlar Kahvesi maviyol cafe;ChIJLTBjCjF9uRQRvPcgnGOG_-M;3;2024-02-25;2024-02-25
R00255;U0694;Koray Barok;Bamteli Cafe;ChIJ76j-WS99uRQRUCKqVZjP1hs;4;2024-08-13;2024-08-13
R00256;U1296;Hatice Afer;Luci Caffé Pasticceria;ChIJpfmYGiZ9uRQRt9pVSvt-xa4;3;2025-03-03;2025-03-03
R00257;U0247;Gamze Aytin;Bukalemoon;ChIJEdiY3SV9uRQRhLYPqeSP11I;4;2024-07-28;2024-07-28
R00258;U0300;Xiao Thomas;Cafe Karayel;ChIJh1pMQi99uRQRzx7HFfc6j-U;4;2024-09-17;2024-09-17
R00259;U0311;Çınar Özdemir;Dunno Coffee Co. Bornova;ChIJZ4arBql9uRQRTor5Ej3fFLE;4;2024-12-06;2024-12-06
R00260;U1821;Alp Ahat;Capullocafe;ChIJZ_XRamh9uRQRqQjHhiz2ewY;4;2024-04-03;2024-04-03
R00261;U0395;Ramazan Azap;Suelo Coffee Company;ChIJd3aBnOh9uRQRuqJ5iQZ7Sl0;4;2024-12-20;2024-12-20
R00262;U1354;Lars Jones;Kalyan Nargile Evi;ChIJSzqj6iV9uRQR0cNqpZRtwO8;1;2024-10-01;2024-10-01
R00263;U1374;Aykut Ayışığı;Vibe Coffee Co;ChIJtVRF0el9uRQRgQ6bCvKGNsQ;3;2025-03-24;2025-03-24
R00264;U1398;Noor Suzuki;More Coffee & Tea;ChIJ8wADeCV9uRQRYypUUdOX3BI;1;2024-12-07;2024-12-07
R00265;U0891;Seda Azap;Dostlar Kahvesi maviyol cafe;ChIJLTBjCjF9uRQRvPcgnGOG_-M;3;2024-03-29;2024-03-29
R00266;U1463;Duygu Bahar;Bolivia Coffee - KüçükPark;ChIJdcBT02p9uRQRk6bR_vG2SQw;4;2024-01-24;2024-01-24
R00267;U1552;Nazlı Aytila;Vibe Coffee Co;ChIJtVRF0el9uRQRgQ6bCvKGNsQ;4;2024-01-13;2024-01-13
R00268;U0202;Mehmet Ayşenur;Secoffee Villa Küçükpark;ChIJE587bw99uRQR5qpcrzsoLhA;1;2024-08-31;2024-08-31
R00269;U0338;Yusuf Ayşit;Konsept Coffee Snack;ChIJP-M1DgB9uRQR1CNl-2igFV4;1;2025-03-29;2025-03-29
R00270;U1849;Zeynur Aymirza;Vintage bornova;ChIJkQgh3yV9uRQRewCQNmkPQoE;3;2024-02-25;2024-02-25
R00271;U0525;Zehra Aykon;The Owl Coffee & More;ChIJa5sLcAd9uRQRDVXDzxgyRs0;5;2024-05-06;2024-05-06
R00272;U1319;Hasan Aykaç;Soulmate Coffee;ChIJ3QG4zyV9uRQR-94QMaGHowQ;4;2024-12-20;2024-12-20
R00273;U0807;Batur Aydınlı;Çikolata & Kahvedükkanı;ChIJJ_ddfyZ9uRQRy8MCFRrKUB0;4;2024-11-27;2024-11-27
R00274;U1794;İrem Ahsenullah;Konsept Coffee Snack;ChIJP-M1DgB9uRQR1CNl-2igFV4;4;2024-05-20;2024-05-20
R00275;U0419;Havva Aytila;El Manu Mental;ChIJweXBSaJ9uRQRSGzxL96w-SA;1;2024-07-16;2024-07-16
R00276;U1718;Ahmed Wiśniewski;Yongacı;ChIJA3P2RCB9uRQRWb3BCy0ZYvQ;3;2024-05-26;2024-05-26
R00277;U0768;Antonio Colombo;Borbeen Coffee;ChIJ_31bRS99uRQRoAt5_vtPQtM;4;2024-11-03;2024-11-03
R00278;U1038;Barış Ayvermiş;The Doors Coffee;ChIJTUPkJcZ9uRQR0rHZMAad0qk;4;2024-08-09;2024-08-09
R00279;U1545;Eren Aydoğan;Study Cafe;ChIJVzjPEdt9uRQR7geR2MHzrb4;5;2024-10-26;2024-10-26
R00280;U1854;Ebru Ayşenur;Otantic Park;ChIJtbyRCC99uRQRwlA5yqhZgS0;4;2024-01-19;2024-01-19
R00281;U0734;Jian Andreou;Resmo Roasting Company;ChIJeXk-lDZ9uRQR6jO9tjbFNss;4;2025-02-23;2025-02-23
R00282;U0300;Xiao Thomas;Bee Coffee;ChIJr3C8GLV9uRQRzs9cKsTcuEU;5;2024-05-17;2024-05-17
R00283;U1933;Uğur Aytekin;Starbucks;ChIJVfjakiV9uRQRWMG4XRuFloc;4;2024-12-19;2024-12-19
R00284;U1195;Özgür Adnan;Berry Coffee Company Bornova;ChIJIUlNZyp9uRQR9mKpvr5g428;4;2024-01-22;2024-01-22
R00285;U0027;Ali Aykanlı;İs Cafe Fırın;ChIJ1_VEW4h9uRQRi-Jqj5qOUd4;4;2024-03-04;2024-03-04
R00286;U0922;İpek Aytaç;Limon Kahve;ChIJ7_9thTp9uRQRDkDPBtcbbkY;2;2024-09-16;2024-09-16
R00287;U1895;Yasin Baro;Destina Life;ChIJ6SqBgyZ9uRQRTOkFIC2-9To;4;2024-08-16;2024-08-16
R00288;U1240;Burak Ayveren;richson coffee;ChIJ9cJGERh9uRQRG_v2vCfopeI;2;2025-03-06;2025-03-06
R00289;U1637;Liam Lee;Kahve Aşkına;ChIJK4DUhyV9uRQRz49rqVmb-do;3;2025-03-12;2025-03-12
R00290;U1402;Sude Aydınoğlu;Kasaba;ChIJz8WYeyV9uRQRos-YriUGPms;4;2024-01-19;2024-01-19
R00291;U1543;Güneş Ahsen;Root Coffee&More;ChIJy1AifRh9uRQRUFMEOe35_HQ;1;2024-08-15;2024-08-15
R00292;U0672;Zeynur Demir;Cafe Rezine;ChIJqyfQxiZ9uRQRrKe373iwm_Y;4;2024-01-27;2024-01-27
R00293;U1007;Jian Anderson;Masha Lounge Nargile Molası;ChIJ-7ClKjB9uRQReSzgpZSpflQ;3;2024-07-12;2024-07-12
R00294;U1341;Ümit Aykul;Billionaire Roses;ChIJwTXZ3kl9uRQRZOK8DJYBHH4;4;2024-02-24;2024-02-24
R00295;U0238;Emre Aydıncan;Lus coffee;ChIJ3WpkXEl9uRQR_gwXfExhLTc;3;2024-01-10;2024-01-10
R00296;U0984;Çınar Aydoğan;Vanilla Coffee;ChIJIdgcPm59uRQRIblukRkI-Cc;3;2024-09-28;2024-09-28
R00297;U0880;Nazlı Balkış;NAGAco Coffee & Bites;ChIJn1yDsJV9uRQRTBjUpZpG4KA;4;2024-08-21;2024-08-21
R00298;U1594;Berkay Ahsenullah;Liva Market;ChIJeY1VRS99uRQRwxvLveX7LN8;3;2025-03-30;2025-03-30
R00299;U0899;Zeki Kaya;Derin Cafe Patisserie;ChIJ0cgFxiB9uRQR3US9v4-qDCI;4;2024-11-01;2024-11-01
R00300;U1718;Ahmed Wiśniewski;Soulmate Coffee;ChIJ3QG4zyV9uRQR-94QMaGHowQ;4;2024-11-06;2024-11-06
R00301;U0845;Amelia Rossi;Bonó Coffee Bakery;ChIJLcHnR159uRQRmFC1zzCm1fA;4;2024-05-30;2024-05-30
R00302;U1027;Anastasia Kim;Sapsal Kucukpark;ChIJ9RqXIvp9uRQRhkvLfU0PofQ;3;2025-01-15;2025-01-15
R00303;U0277;Zehra Ağan;Leo's Coffee & Kruvasan;ChIJoZREzf19uRQR0VFmvpAOx8E;4;2024-09-21;2024-09-21
R00304;U0216;Çınar Ahsen;Vento Caffe;ChIJo8B_jSV9uRQR8BaIHF-Rz5Y;4;2024-05-29;2024-05-29
R00305;U0828;Zara Richard;Rho Coffee;ChIJW2ekQiV9uRQRhiNB-tJl_uI;4;2025-02-14;2025-02-14
R00306;U1172;Mei Watanabe;Kahve Madeni;ChIJR9hPCC99uRQRNwcFT7hRsSM;3;2024-08-26;2024-08-26
R00307;U0596;Liam Mohammed;Ottoman Nargile Atölyesi Bornova;ChIJCcfl0SV9uRQR4A7Upi8FsjU;4;2024-03-01;2024-03-01
R00308;U0631;Furkan Balcan;The Doors Coffee;ChIJTUPkJcZ9uRQR0rHZMAad0qk;4;2024-02-03;2024-02-03
R00309;U0839;Tülin Ayözdemir;Tuck Coffee x Etc Küçükpark;ChIJJ_-qh919uRQRFTFSAUbTiUs;3;2024-10-14;2024-10-14
R00310;U1579;Fatima Eriksson;Brew Mood Coffee & Tea;ChIJ7YDYaS99uRQRedw6srQI8e4;5;2024-07-24;2024-07-24
R00311;U0310;Şebnem Ayşenur;Borbeen Coffee;ChIJ_31bRS99uRQRoAt5_vtPQtM;4;2024-11-16;2024-11-16
R00312;U0580;Krishna Brown;CAFE SİS;ChIJu3P1YTTXuxQR5-qxIcaZOOk;3;2025-02-24;2025-02-24
R00313;U1394;Baran Ayşün;Down Kafe;ChIJLfod9SZ9uRQRPWsngI8gAe8;1;2025-02-04;2025-02-04
R00314;U1112;Arda Ağtaş;Chai Tea & Food;ChIJ48lhdiV9uRQRDwdTsfg6YSM;5;2024-05-10;2024-05-10
R00315;U0127;Furkan Ayveroğluoğlu;Parle Coffee;ChIJLZ9WMQB9uRQR9gZRQrbe35Y;3;2024-11-16;2024-11-16
R00316;U1928;Sofia Chen;Kahve Madeni;ChIJR9hPCC99uRQRNwcFT7hRsSM;3;2024-06-27;2024-06-27
R00317;U0669;Andreas Eriksson;Dunno Coffee Co. Bornova;ChIJZ4arBql9uRQRTor5Ej3fFLE;4;2024-03-30;2024-03-30
R00318;U1702;Sezgin Ağaoğlu;Being Coffee;ChIJ8TxVmCZ9uRQR8nECmZDM7Ek;3;2024-01-13;2024-01-13
R00319;U1244;Zehra Barni;Ottoman Nargile Atölyesi Bornova;ChIJCcfl0SV9uRQR4A7Upi8FsjU;4;2025-03-01;2025-03-01
R00320;U0359;Lars Desai;BEHİÇ;ChIJy44bVAN9uRQR-nRMoVBv0o0;4;2024-06-28;2024-06-28
R00321;U1921;Vedat Aynaoğlu;Cafe Deyim;ChIJV0QqDC99uRQR2l08RJ8Q5-k;5;2024-05-24;2024-05-24
R00322;U1799;Yusuf Ayten;Cafe Deyim;ChIJV0QqDC99uRQR2l08RJ8Q5-k;4;2024-11-06;2024-11-06
R00323;U1523;Oliver Schneider;Good For You Bornova;ChIJMeLTvQ99uRQRdON8739WwIo;3;2024-04-07;2024-04-07
R00324;U0036;Lars Smith;the Jack Coffee Co.;ChIJe4hptobZuxQRfjVSOVzy3Jw;3;2024-07-11;2024-07-11
R00325;U1643;Yasemin Aydınoğlu;Quie Coffee;ChIJgbv9F4h9uRQRPDIz1q_oyBw;3;2024-04-10;2024-04-10
R00326;U1679;Mia Esposito;Me and you bornova;ChIJs1L4VL99uRQRLiU7GcDe3kI;4;2025-01-16;2025-01-16
R00327;U0646;Melisa Ayşit;Dostlar Kahvesi maviyol cafe;ChIJLTBjCjF9uRQRvPcgnGOG_-M;3;2024-07-04;2024-07-04
R00328;U0672;Zeynur Demir;Dostlar Kahvesi maviyol cafe;ChIJLTBjCjF9uRQRvPcgnGOG_-M;4;2025-03-17;2025-03-17
R00329;U1112;Arda Ağtaş;Bornova Coffy;ChIJJzclqcx9uRQR0sI1QUYH6kg;4;2024-04-06;2024-04-06
R00330;U1501;Amara Sato;Tuck Coffee x Etc Küçükpark;ChIJJ_-qh919uRQRFTFSAUbTiUs;3;2024-06-14;2024-06-14
R00331;U1626;Gözde Ahmetoğlu;Brew Mood Coffee & Tea;ChIJ7YDYaS99uRQRedw6srQI8e4;4;2024-10-04;2024-10-04
R00332;U0957;Antonio Ivanov;Limon Kahve;ChIJ7_9thTp9uRQRDkDPBtcbbkY;4;2024-11-12;2024-11-12
R00333;U1383;İbrahim Aykor;Kahve Aşkına;ChIJK4DUhyV9uRQRz49rqVmb-do;4;2024-10-21;2024-10-21
R00334;U0374;Aykut Balcan;Kalyan Nargile Evi;ChIJSzqj6iV9uRQR0cNqpZRtwO8;1;2025-01-10;2025-01-10
R00335;U1340;Helena Williams;Zeytin çay evi;ChIJ-zQw7NZ9uRQR7FxV6VY_pkA;4;2024-03-16;2024-03-16
R00336;U1683;Rabia Ayşirin;Rho Coffee;ChIJW2ekQiV9uRQRhiNB-tJl_uI;4;2024-03-16;2024-03-16
R00337;U1676;Ji-eun Ahmed;Chai Tea & Food;ChIJ48lhdiV9uRQRDwdTsfg6YSM;5;2025-02-28;2025-02-28
R00338;U0182;Özge Ahmetcan;Thug coffee;ChIJu-fYYNB9uRQReN7u8BJj65U;3;2024-01-14;2024-01-14
R00339;U1844;Oliver Kim;Fısıltı Cafe;ChIJk8SWDS99uRQRbxqPu_8wPjA;4;2024-05-30;2024-05-30
R00340;U0621;Hasan Ayşe;The Doors Coffee;ChIJTUPkJcZ9uRQR0rHZMAad0qk;3;2024-09-10;2024-09-10
R00341;U0712;Amina Constantinides;Starbucks;ChIJVfjakiV9uRQRWMG4XRuFloc;3;2024-05-06;2024-05-06
R00342;U0527;Lars Ivanov;CAFE SİS;ChIJu3P1YTTXuxQR5-qxIcaZOOk;4;2024-06-02;2024-06-02
R00343;U0090;Kerem Ahmetcan;Berlin Coffee Shop Bornova;ChIJS8HEOPJ9uRQR7_1Su6u-WuM;3;2024-10-09;2024-10-09
R00344;U1871;Emine Ahat;Robust Coffee Shop - Küçükpark;ChIJS58z9Al9uRQRK21Nw_7qgw8;3;2024-11-29;2024-11-29
R00345;U1636;Gamze Aytimur;Kontrbus Coffee Co. Bornova;ChIJW2H44Bx9uRQRtCnFuvESEQk;4;2024-02-29;2024-02-29
R00346;U1261;Jian Kowalski;Early Coffee & Roastery;ChIJlYN3_lJ9uRQR78RfGHB3rvA;4;2024-09-09;2024-09-09
R00347;U0899;Zeki Kaya;Bukalemoon;ChIJEdiY3SV9uRQRhLYPqeSP11I;4;2024-05-04;2024-05-04
R00348;U1709;Süreyya Balkış;Kabadayı;ChIJUZZ4Qi99uRQRVCd7G8ElT-4;4;2024-09-12;2024-09-12
R00349;U1399;Helga Taylor;Shake it Get fit;ChIJCdxF-At9uRQRtKhY67hskks;4;2024-11-05;2024-11-05
R00350;U1399;Helga Taylor;Çikolata & Kahvedükkanı;ChIJJ_ddfyZ9uRQRy8MCFRrKUB0;4;2025-03-28;2025-03-28
R00351;U0510;Bjorn Patel;Capullocafe;ChIJZ_XRamh9uRQRqQjHhiz2ewY;4;2024-03-14;2024-03-14
R00352;U1302;Tuba Aytaş;Secoffee Villa Küçükpark;ChIJE587bw99uRQR5qpcrzsoLhA;4;2024-02-26;2024-02-26
R00353;U1906;Emel Ayşirin;La Voila;ChIJgbMrlSV9uRQRqYONK9sNwvw;4;2025-03-06;2025-03-06
R00354;U1112;Arda Ağtaş;Robust Coffee Shop - Küçükpark;ChIJS58z9Al9uRQRK21Nw_7qgw8;5;2024-07-19;2024-07-19
R00355;U1997;Aykut Ahsin;Sapsal Kucukpark;ChIJ9RqXIvp9uRQRhkvLfU0PofQ;4;2024-01-19;2024-01-19
R00356;U0089;Benjamin Tanaka;Asperitas coffee;ChIJtWyhU1F9uRQRPWercRQV7Ek;5;2024-10-24;2024-10-24
R00357;U0922;İpek Aytaç;Bakur Cafe;ChIJx_ZQXgB9uRQRIlE9xd7yHoE;4;2024-11-29;2024-11-29
R00358;U0200;Baran Ayözdemir;Berna Cafe;ChIJbbfafS99uRQRJooi2wIPhS8;4;2024-11-30;2024-11-30
R00359;U1728;Nilay Barokçular;La Voila;ChIJgbMrlSV9uRQRqYONK9sNwvw;4;2024-08-02;2024-08-02
R00360;U1661;Isabella Richard;Gua Coffee Company Bornova;ChIJb_P1RsZ9uRQRIPdnE8tWcoE;4;2024-08-07;2024-08-07
R00361;U0615;Selma Azap;Küçük Prens Cafeteria;ChIJ1eKKLvd9uRQRseryqhQiJzU;2;2025-02-16;2025-02-16
R00362;U1182;Mehmet Acar;Capullocafe;ChIJZ_XRamh9uRQRqQjHhiz2ewY;3;2024-01-08;2024-01-08
R00363;U1338;William Popov;Espello Coffee;ChIJRVWTAf59uRQRhzwzGKK19NQ;4;2024-07-29;2024-07-29
R00364;U0925;Raj Mohammed;777 Coffee House;ChIJGaoqO3R9uRQR7RFRqkpWuLA;4;2025-03-27;2025-03-27
R00365;U1608;Mercan Azar;richson coffee;ChIJ9cJGERh9uRQRG_v2vCfopeI;4;2025-03-13;2025-03-13
R00366;U0014;Ömer Azrak;Base Coffee & More;ChIJFVt0zRrXuxQRPJ40VzZE16k;5;2024-08-19;2024-08-19
R00367;U1796;Didem Ahmetoğlu;Tatimren Bornova;ChIJ2cfaOy99uRQRnUFXTvDPepM;3;2025-01-16;2025-01-16
R00368;U0090;Kerem Ahmetcan;Me and you bornova;ChIJs1L4VL99uRQRLiU7GcDe3kI;4;2024-02-22;2024-02-22
R00369;U0759;Yüsra Ayman;Yüzellidokuz Patisserie & Espresso;ChIJuZIa5nt9uRQR1R1JMpHHcmg;4;2024-02-21;2024-02-21
R00370;U0899;Zeki Kaya;Kaos Cafe;ChIJZVjYay99uRQRR1M4dGWcPnE;3;2025-03-13;2025-03-13
R00371;U0261;Hassan Constantinides;Üniversite 2 Unlu Mamulleri;ChIJC9sTdiB9uRQR9NjCRqMKqK0;4;2024-02-15;2024-02-15
R00372;U0367;Yeşim Barlık;Vintage bornova;ChIJkQgh3yV9uRQRewCQNmkPQoE;3;2024-05-11;2024-05-11
R00373;U1673;Esra Balkış;Being Coffee;ChIJ8TxVmCZ9uRQR8nECmZDM7Ek;3;2024-12-19;2024-12-19
R00374;U1441;Krishna Anderson;Secoffee Villa Küçükpark;ChIJE587bw99uRQR5qpcrzsoLhA;4;2024-05-26;2024-05-26
R00375;U0983;Isabella Ivanov;Bamteli Cafe;ChIJ76j-WS99uRQRUCKqVZjP1hs;3;2024-05-16;2024-05-16
R00376;U0605;Ülkü Aykol;More Coffee & Tea;ChIJ8wADeCV9uRQRYypUUdOX3BI;1;2024-01-12;2024-01-12
R00377;U1506;Onur Ağan;Otantic Park;ChIJtbyRCC99uRQRwlA5yqhZgS0;4;2025-01-06;2025-01-06
R00378;U0247;Gamze Aytin;Otantic Park;ChIJtbyRCC99uRQRwlA5yqhZgS0;3;2024-05-22;2024-05-22
R00379;U0483;Tülin Barok;Good For You Bornova;ChIJMeLTvQ99uRQRdON8739WwIo;4;2025-01-20;2025-01-20
R00380;U1980;Duygu Bahar;İzmirli Kahve Bornova Şubesi;ChIJF3dwAj59uRQRhZz6L3smDKw;3;2024-05-09;2024-05-09
R00381;U0383;Yunus Ahsenullah;Kahve Aşkına;ChIJK4DUhyV9uRQRz49rqVmb-do;4;2024-09-20;2024-09-20
R00382;U0827;Samet Ağtaş;Espello Coffee;ChIJRVWTAf59uRQRhzwzGKK19NQ;1;2024-11-18;2024-11-18
R00383;U1338;William Popov;Kallavi Cafe&Nargile;ChIJZePwgyZ9uRQR7TX-eE9tTxU;4;2024-03-25;2024-03-25
R00384;U0751;Arif Adem;Coffee Derya Cavalry Cd.;ChIJdUOAjiV9uRQRfzDP5St3-bI;5;2024-11-03;2024-11-03
R00385;U1335;Sezgin Ayışığı;Hedera Cafe;ChIJH2rlx619uRQR6qjTTAr7OGU;4;2024-01-11;2024-01-11
